"","response_uuid","Age","Trial","Usable frames (%)","person_good"
"224","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","7",0.384105960264901,0.810344827586207
"225","47306b3d-3f47-4fa4-853f-d4adbd50ba6c","6","8",0.932885906040268,0.640287769784173
"226","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","2",0.86,0.511627906976744
"227","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","3",0.785234899328859,0.555555555555556
"228","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","4",0.78,0.564102564102564
"229","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","5",0.782894736842105,0.966386554621849
"230","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","6",0.933774834437086,0.574468085106383
"231","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","7",0.52317880794702,0.734177215189873
"232","484c17b3-9364-461b-80e7-1e3a2715ee8e","12","8",0.624161073825503,0.483870967741935
"233","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","2",0.893333333333333,0.261194029850746
"234","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","3",0.838926174496644,0.112
"235","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","4",0.966666666666667,0.779310344827586
"236","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","5",0.881578947368421,0.664179104477612
"237","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","6",0.966887417218543,0.136986301369863
"238","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","7",0.894039735099338,0.444444444444444
"239","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","8",0.966442953020134,0.5
"240","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","9",0.986842105263158,0.68
"241","4e025f99-b4fa-41d9-8ad9-824b9d88d2d9","6","10",0.666666666666667,0.778688524590164
"242","500df8d0-a283-43bd-b60b-dd291f0484b0","12","1",0.86,0.674418604651163
"243","500df8d0-a283-43bd-b60b-dd291f0484b0","12","2",0.853333333333333,0.3984375
"244","500df8d0-a283-43bd-b60b-dd291f0484b0","12","3",0.973154362416107,0.455172413793103
"245","500df8d0-a283-43bd-b60b-dd291f0484b0","12","4",0.926666666666667,0.741007194244604
"246","500df8d0-a283-43bd-b60b-dd291f0484b0","12","5",0.776315789473684,0.830508474576271
"247","500df8d0-a283-43bd-b60b-dd291f0484b0","12","6",0.940397350993378,0.450704225352113
"248","500df8d0-a283-43bd-b60b-dd291f0484b0","12","7",0.80794701986755,0.770491803278688
"249","500df8d0-a283-43bd-b60b-dd291f0484b0","12","8",0.76510067114094,0.219298245614035
"250","500df8d0-a283-43bd-b60b-dd291f0484b0","12","9",0.842105263157895,0.703125
"251","500df8d0-a283-43bd-b60b-dd291f0484b0","12","10",0.633879781420765,0.689655172413793
"252","541b92ea-6a83-4026-b6ff-72575cba1785","12","4",0.706666666666667,0.179245283018868
"253","541b92ea-6a83-4026-b6ff-72575cba1785","12","6",0.947019867549669,0.482517482517482
"254","541b92ea-6a83-4026-b6ff-72575cba1785","12","7",0.675496688741722,0.441176470588235
"255","541b92ea-6a83-4026-b6ff-72575cba1785","12","8",0.832214765100671,0.604838709677419
"256","541b92ea-6a83-4026-b6ff-72575cba1785","12","10",0.650273224043716,0.117647058823529
"257","542a740b-12ca-43b1-96a0-6b2c2142d327","6","1",0.966666666666667,0.917241379310345
"258","542a740b-12ca-43b1-96a0-6b2c2142d327","6","2",0.98,0.17687074829932
"259","542a740b-12ca-43b1-96a0-6b2c2142d327","6","3",0.973154362416107,0.468965517241379
"260","542a740b-12ca-43b1-96a0-6b2c2142d327","6","4",0.886666666666667,0.443609022556391
"261","542a740b-12ca-43b1-96a0-6b2c2142d327","6","5",0.480263157894737,0.876712328767123
"262","542a740b-12ca-43b1-96a0-6b2c2142d327","6","6",0.90728476821192,0.591240875912409
"263","542a740b-12ca-43b1-96a0-6b2c2142d327","6","7",0.973509933774834,0.850340136054422
"264","542a740b-12ca-43b1-96a0-6b2c2142d327","6","8",0.758389261744966,0.309734513274336
"265","542a740b-12ca-43b1-96a0-6b2c2142d327","6","9",0.572368421052632,0.770114942528736
"266","542a740b-12ca-43b1-96a0-6b2c2142d327","6","10",0.666666666666667,0.540983606557377
"267","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","1",0.946666666666667,0.746478873239437
"268","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","2",0.933333333333333,0.678571428571429
"269","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","3",0.973154362416107,0.848275862068966
"270","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","4",0.953333333333333,0.699300699300699
"271","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","5",0.953947368421053,0.806896551724138
"272","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","6",0.860927152317881,0.884615384615385
"273","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","7",0.947019867549669,0.664335664335664
"274","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","8",0.899328859060403,0.671641791044776
"275","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","9",0.572368421052632,0.379310344827586
"276","5695668c-eb3e-4156-8fe9-8c8615c26a4a","12","10",0.382513661202186,0.957142857142857
"277","5864ecf2-7993-4712-9177-f4feeab105ea","12","1",0.973333333333333,0.808219178082192
"278","5864ecf2-7993-4712-9177-f4feeab105ea","12","2",0.84,0.5
"279","5864ecf2-7993-4712-9177-f4feeab105ea","12","3",0.973154362416107,0.296551724137931
"280","5864ecf2-7993-4712-9177-f4feeab105ea","12","4",0.953333333333333,0.223776223776224
"281","5864ecf2-7993-4712-9177-f4feeab105ea","12","5",0.980263157894737,0.147651006711409
"282","5864ecf2-7993-4712-9177-f4feeab105ea","12","6",0.986754966887417,0.825503355704698
"283","5864ecf2-7993-4712-9177-f4feeab105ea","12","7",0.95364238410596,0.972222222222222
"284","5864ecf2-7993-4712-9177-f4feeab105ea","12","8",0.838926174496644,0.824
"285","5864ecf2-7993-4712-9177-f4feeab105ea","12","9",0.776315789473684,0.703389830508475
"286","5a7ea095-c369-46ce-9b7e-5538504dce52","6","2",0.98,0.850340136054422
"287","5a7ea095-c369-46ce-9b7e-5538504dce52","6","3",0.865771812080537,0.75968992248062
"288","5a7ea095-c369-46ce-9b7e-5538504dce52","6","4",0.9,0.392592592592593
"289","5a7ea095-c369-46ce-9b7e-5538504dce52","6","5",0.907894736842105,0.898550724637681
"290","5a7ea095-c369-46ce-9b7e-5538504dce52","6","6",0.894039735099338,0.422222222222222
"291","5a7ea095-c369-46ce-9b7e-5538504dce52","6","7",0.960264900662252,0.910344827586207
"292","5a7ea095-c369-46ce-9b7e-5538504dce52","6","10",0.836065573770492,0.751633986928105
"293","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","2",0.546666666666667,0.207317073170732
"294","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","5",0.552631578947368,0.857142857142857
"295","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","7",0.635761589403974,0.583333333333333
"296","5caf21a7-a5ec-4bdc-828b-dfa5f3aaba31","6","10",0.73224043715847,0.0746268656716418
"297","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","1",0.9,0.874074074074074
"298","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","2",0.746666666666667,0.491071428571429
"299","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","4",0.933333333333333,0.257142857142857
"300","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","5",0.980263157894737,0.953020134228188
"301","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","6",0.920529801324503,0.676258992805755
"302","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","7",0.920529801324503,0.942446043165468
"303","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","8",0.87248322147651,0.561538461538462
"304","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","9",0.789473684210526,0.816666666666667
"305","5ec484d7-b2e0-47ab-ab9a-34290f15cfcc","12","10",0.792349726775956,0.682758620689655
"306","623e1a76-c6b1-4069-a73e-d24df01bc069","12","1",0.873333333333333,0.290076335877863
"307","623e1a76-c6b1-4069-a73e-d24df01bc069","12","2",0.886666666666667,0.300751879699248
"308","623e1a76-c6b1-4069-a73e-d24df01bc069","12","3",0.751677852348993,0.732142857142857
"309","623e1a76-c6b1-4069-a73e-d24df01bc069","12","4",0.773333333333333,0.258620689655172
"310","623e1a76-c6b1-4069-a73e-d24df01bc069","12","5",0.644736842105263,0.571428571428571
"311","623e1a76-c6b1-4069-a73e-d24df01bc069","12","6",0.860927152317881,0.976923076923077
"312","623e1a76-c6b1-4069-a73e-d24df01bc069","12","7",0.662251655629139,0.68
"313","623e1a76-c6b1-4069-a73e-d24df01bc069","12","8",0.966442953020134,0.847222222222222
"314","623e1a76-c6b1-4069-a73e-d24df01bc069","12","9",0.94078947368421,0.958041958041958
"315","623e1a76-c6b1-4069-a73e-d24df01bc069","12","10",0.748633879781421,0.64963503649635
"316","6cc17b70-29de-481b-8672-f70a2428e0f9","6","1",0.666666666666667,0.36
"317","6cc17b70-29de-481b-8672-f70a2428e0f9","6","3",0.409395973154362,0.786885245901639
"318","6cc17b70-29de-481b-8672-f70a2428e0f9","6","4",0.58,0.758620689655172
"319","6cc17b70-29de-481b-8672-f70a2428e0f9","6","5",0.763157894736842,0.974137931034483
"320","6cc17b70-29de-481b-8672-f70a2428e0f9","6","6",0.854304635761589,0.387596899224806
"321","6cc17b70-29de-481b-8672-f70a2428e0f9","6","7",0.768211920529801,0.922413793103448
"322","6cc17b70-29de-481b-8672-f70a2428e0f9","6","8",0.496644295302013,0.689189189189189
"323","6cc17b70-29de-481b-8672-f70a2428e0f9","6","9",0.480263157894737,0.0958904109589041
"324","6cc17b70-29de-481b-8672-f70a2428e0f9","6","10",0.639344262295082,0.683760683760684
"325","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","1",0.853333333333333,0.5703125
"326","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","2",0.753333333333333,0.424778761061947
"327","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","3",0.738255033557047,0.872727272727273
"328","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","4",0.706666666666667,0.547169811320755
"329","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","5",0.539473684210526,0.682926829268293
"330","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","6",0.576158940397351,0.977011494252874
"331","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","7",0.655629139072848,0.565656565656566
"332","8027ff65-17d3-4496-a0f3-e4feeaee5ffe","12","8",0.865771812080537,0.705426356589147
"333","82e131df-e2ce-47da-9b19-990c27fa04a7","12","1",0.833333333333333,0.952
"334","82e131df-e2ce-47da-9b19-990c27fa04a7","12","2",0.873333333333333,0.564885496183206
"335","82e131df-e2ce-47da-9b19-990c27fa04a7","12","3",0.879194630872483,0.694656488549618
"336","82e131df-e2ce-47da-9b19-990c27fa04a7","12","4",0.646666666666667,0.608247422680412
"337","82e131df-e2ce-47da-9b19-990c27fa04a7","12","5",0.875,0.639097744360902
"338","82e131df-e2ce-47da-9b19-990c27fa04a7","12","6",0.662251655629139,0.41
"339","82e131df-e2ce-47da-9b19-990c27fa04a7","12","7",0.847682119205298,0.828125
"340","82e131df-e2ce-47da-9b19-990c27fa04a7","12","8",0.852348993288591,0.755905511811024
"341","82e131df-e2ce-47da-9b19-990c27fa04a7","12","9",0.973684210526316,0.966216216216216
"342","82e131df-e2ce-47da-9b19-990c27fa04a7","12","10",0.825136612021858,0.834437086092715
"343","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","1",0.94,0.801418439716312
"344","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","2",0.94,0.602836879432624
"345","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","3",0.979865771812081,0.842465753424658
"346","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","4",0.993333333333333,0.751677852348993
"347","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","5",0.960526315789474,0.821917808219178
"348","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","6",0.947019867549669,0.643356643356643
"349","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","7",0.993377483443709,0.84
"350","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","8",0.966442953020134,0.652777777777778
"351","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","9",0.947368421052632,0.868055555555556
"352","84d5c1e5-cadb-46dd-aca5-1a906e3916ca","12","10",0.885245901639344,0.969135802469136
"353","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","2",0.926666666666667,0.503597122302158
"354","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","4",0.946666666666667,0.697183098591549
"355","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","5",0.967105263157895,0.82312925170068
"356","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","6",0.642384105960265,0.463917525773196
"357","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","7",0.860927152317881,0.838461538461538
"358","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","8",0.939597315436242,0.714285714285714
"359","87596fb5-e33a-4991-961b-e3f5a3ea080f","6","10",0.355191256830601,0.446153846153846
"360","88ff4560-925e-4786-a72a-41dcb62716b6","12","10",0.655737704918033,0.808333333333333
"361","8a362df5-0bae-43b3-a757-fd160cf111aa","6","1",0.846666666666667,0.590551181102362
"362","8a362df5-0bae-43b3-a757-fd160cf111aa","6","2",0.96,0.611111111111111
"363","8a362df5-0bae-43b3-a757-fd160cf111aa","6","3",0.926174496644295,0.478260869565217
"364","8a362df5-0bae-43b3-a757-fd160cf111aa","6","4",0.96,0.506944444444444
"365","8a362df5-0bae-43b3-a757-fd160cf111aa","6","5",0.980263157894737,0.268456375838926
"366","8a362df5-0bae-43b3-a757-fd160cf111aa","6","6",0.966887417218543,0.349315068493151
"367","8a362df5-0bae-43b3-a757-fd160cf111aa","6","7",0.900662251655629,0.551470588235294
"368","8a362df5-0bae-43b3-a757-fd160cf111aa","6","8",0.973154362416107,0.558620689655172
"369","8a362df5-0bae-43b3-a757-fd160cf111aa","6","9",0.953947368421053,0.613793103448276
"370","8a362df5-0bae-43b3-a757-fd160cf111aa","6","10",0.972677595628415,0.584269662921348
"371","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","1",0.9,0.807407407407407
"372","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","2",0.873333333333333,0.946564885496183
"373","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","3",0.906040268456376,0.644444444444444
"374","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","4",0.793333333333333,0.663865546218487
"375","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","5",0.598684210526316,0.318681318681319
"376","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","6",0.834437086092715,0.285714285714286
"377","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","7",0.874172185430464,0.0757575757575758
"378","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","8",0.671140939597315,0.89
"379","924bd4e6-f346-4f1a-9c6b-c6db75dd7afb","6","9",0.427631578947368,0.138461538461538
"380","948f9377-b3b7-4910-87d6-b64eeee52434","6","2",0.986666666666667,0.668918918918919
"381","948f9377-b3b7-4910-87d6-b64eeee52434","6","3",0.973154362416107,0.786206896551724
"382","948f9377-b3b7-4910-87d6-b64eeee52434","6","4",0.746666666666667,0.660714285714286
"383","948f9377-b3b7-4910-87d6-b64eeee52434","6","6",0.887417218543046,0.686567164179104
"384","948f9377-b3b7-4910-87d6-b64eeee52434","6","7",1,0.76158940397351
"385","948f9377-b3b7-4910-87d6-b64eeee52434","6","8",0.973154362416107,0.641379310344828
"386","948f9377-b3b7-4910-87d6-b64eeee52434","6","10",0.983606557377049,0.761111111111111
"387","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","1",0.866666666666667,0.753846153846154
"388","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","2",0.92,0.485507246376812
"389","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","3",0.953020134228188,0.436619718309859
"390","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","4",0.94,0.26241134751773
"391","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","5",0.960526315789474,0.397260273972603
"392","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","6",0.814569536423841,0.520325203252033
"393","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","7",0.788079470198676,0.529411764705882
"394","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","8",0.939597315436242,0.55
"395","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","9",0.710526315789474,0.888888888888889
"396","95b2ce0f-c3c6-4de4-8d32-9f050ab5c501","6","10",0.546448087431694,0.55
"397","96525cba-df8a-4248-90f6-220441592b0e","12","1",0.84,0.825396825396825
"398","96525cba-df8a-4248-90f6-220441592b0e","12","2",0.8,0.608333333333333
"399","96525cba-df8a-4248-90f6-220441592b0e","12","3",0.671140939597315,0.77
"400","96525cba-df8a-4248-90f6-220441592b0e","12","4",0.746666666666667,0.669642857142857
"401","96525cba-df8a-4248-90f6-220441592b0e","12","6",0.847682119205298,0.796875
"402","96525cba-df8a-4248-90f6-220441592b0e","12","7",0.781456953642384,0.838983050847458
"403","96525cba-df8a-4248-90f6-220441592b0e","12","8",0.570469798657718,0.741176470588235
"404","96525cba-df8a-4248-90f6-220441592b0e","12","10",0.693989071038251,0.637795275590551
"405","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","1",0.833333333333333,0.904
"406","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","2",0.353333333333333,0.679245283018868
"407","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","5",0.414473684210526,0.26984126984127
"408","9ad57cbc-f883-4b58-9b99-63e64c2bf71e","12","9",0.625,0.126315789473684
"409","9fd3fdc0-0d1d-4684-8567-479616056287","6","1",0.853333333333333,0.7578125
"410","9fd3fdc0-0d1d-4684-8567-479616056287","6","4",0.873333333333333,0.366412213740458
"411","9fd3fdc0-0d1d-4684-8567-479616056287","6","5",0.973684210526316,0.385135135135135
"412","9fd3fdc0-0d1d-4684-8567-479616056287","6","6",0.403973509933775,0.163934426229508
"413","9fd3fdc0-0d1d-4684-8567-479616056287","6","7",0.642384105960265,0.56701030927835
"414","9fd3fdc0-0d1d-4684-8567-479616056287","6","8",0.785234899328859,0.606837606837607
"415","9fd3fdc0-0d1d-4684-8567-479616056287","6","9",0.519736842105263,0.569620253164557
"416","9fd3fdc0-0d1d-4684-8567-479616056287","6","10",0.508196721311475,0.720430107526882
"417","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","2",0.893333333333333,0.634328358208955
"418","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","3",0.805369127516778,0.983333333333333
"419","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","4",0.986666666666667,0.675675675675676
"420","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","6",0.986754966887417,0.671140939597315
"421","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","7",0.986754966887417,0.731543624161074
"422","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","8",0.979865771812081,0.671232876712329
"423","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","9",0.697368421052632,0.905660377358491
"424","9fd4e3f9-ea8a-48df-a526-04bdbc59ac79","12","10",0.961748633879781,0.795454545454545
"425","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","1",0.693333333333333,0.355769230769231
"426","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","2",0.753333333333333,0.539823008849557
"427","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","3",0.664429530201342,0.565656565656566
"428","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","4",0.573333333333333,0.313953488372093
"429","a41efa95-31e9-4d20-ac63-5662316bd7e5","6","5",0.631578947368421,0.416666666666667
"430","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","1",0.873333333333333,0.778625954198473
"431","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","2",0.893333333333333,0.686567164179104
"432","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","4",0.72,0.351851851851852
"433","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","5",0.921052631578947,0.657142857142857
"434","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","6",0.947019867549669,0.433566433566434
"435","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","7",0.966887417218543,0.897260273972603
"436","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","8",0.939597315436242,0.628571428571429
"437","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","9",0.625,0.705263157894737
"438","a4731982-01e9-4848-a2f0-a62d433a2ff1","6","10",0.950819672131147,0.896551724137931
"439","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","1",0.826666666666667,0.846774193548387
"440","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","2",0.926666666666667,0.762589928057554
"441","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","3",0.932885906040268,0.776978417266187
"442","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","4",0.953333333333333,0.335664335664336
"443","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","5",0.980263157894737,0.738255033557047
"444","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","6",0.960264900662252,0.296551724137931
"445","a5dedd8f-fc40-40d4-a794-01c2637fc2ce","12","8",0.825503355704698,0.691056910569106
